genero,user_id,año,horas_jugadas
strategy,shinomegami,2011,151
strategy,shinomegami,2011,0
strategy,shinomegami,2011,0
strategy,shinomegami,2011,0
strategy,shinomegami,2011,0
strategy,shinomegami,2002,0
strategy,shinomegami,2011,1088
strategy,shinomegami,2001,0
strategy,shinomegami,2003,0
strategy,shinomegami,2005,0
strategy,shinomegami,2006,0
strategy,shinomegami,2008,0
strategy,shinomegami,2011,603
strategy,shinomegami,2011,0
strategy,shinomegami,2011,0
strategy,shinomegami,2006,137
strategy,shinomegami,2006,0
strategy,shinomegami,2012,134
strategy,shinomegami,2012,0
strategy,shinomegami,2012,0
strategy,shinomegami,2013,1
strategy,shinomegami,2012,0
strategy,shinomegami,2012,915
strategy,shinomegami,2012,878
strategy,shinomegami,2007,0
strategy,shinomegami,2013,128
strategy,shinomegami,2012,0
strategy,shinomegami,2012,2195
strategy,shinomegami,2012,2
strategy,shinomegami,2012,145
strategy,shinomegami,2012,0
strategy,shinomegami,2012,219
strategy,shinomegami,2009,0
strategy,shinomegami,2015,202
strategy,shinomegami,2012,277
strategy,shinomegami,2012,0
strategy,shinomegami,2012,193
strategy,shinomegami,2011,0
strategy,shinomegami,2012,0
strategy,shinomegami,2012,379
strategy,shinomegami,1999,14
strategy,shinomegami,2012,1451
strategy,shinomegami,2012,563
strategy,shinomegami,2011,1384
strategy,shinomegami,2012,0
strategy,shinomegami,2009,875
strategy,shinomegami,2012,3735
strategy,shinomegami,2012,0
strategy,shinomegami,2012,133
strategy,shinomegami,2012,1576
strategy,shinomegami,2012,64289
strategy,shinomegami,2012,118
strategy,shinomegami,2011,0
strategy,shinomegami,2009,2042
strategy,shinomegami,2009,0
strategy,shinomegami,2010,1
strategy,shinomegami,2012,0
strategy,shinomegami,2012,71
strategy,shinomegami,2012,91
strategy,shinomegami,2014,629
strategy,shinomegami,2004,696
strategy,shinomegami,2006,0
strategy,shinomegami,2009,0
strategy,shinomegami,2009,0
strategy,shinomegami,2010,2194
strategy,shinomegami,2010,0
strategy,shinomegami,2013,0
strategy,shinomegami,2006,2
strategy,shinomegami,2013,112
strategy,shinomegami,2012,2176
strategy,shinomegami,2012,0
strategy,shinomegami,2013,56
strategy,shinomegami,2013,70
strategy,shinomegami,2008,0
strategy,shinomegami,2013,0
strategy,shinomegami,2013,93
strategy,shinomegami,2012,1934
strategy,shinomegami,2013,0
strategy,shinomegami,2011,0
strategy,shinomegami,2011,63878
strategy,shinomegami,2012,0
strategy,shinomegami,2011,0
strategy,shinomegami,2012,0
strategy,shinomegami,2014,0
strategy,shinomegami,2015,2
strategy,shinomegami,2012,0
strategy,shinomegami,2012,472
strategy,shinomegami,2013,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2013,1161
strategy,shinomegami,2016,1321
strategy,shinomegami,2013,0
strategy,shinomegami,2013,0
strategy,shinomegami,2014,0
strategy,shinomegami,2006,0
strategy,shinomegami,2014,0
strategy,shinomegami,2013,4690
strategy,shinomegami,2013,579
strategy,shinomegami,2013,2273
strategy,shinomegami,2013,705
strategy,shinomegami,2013,6509
strategy,shinomegami,2013,787
strategy,shinomegami,2013,0
strategy,shinomegami,2001,0
strategy,shinomegami,2013,224
strategy,shinomegami,2016,181
strategy,shinomegami,2013,159
strategy,shinomegami,2013,585
strategy,shinomegami,2015,147
strategy,shinomegami,2013,190
strategy,shinomegami,2009,1810
strategy,shinomegami,2010,0
strategy,shinomegami,2013,228
strategy,shinomegami,2013,1230
strategy,shinomegami,2013,411
strategy,shinomegami,2013,76
strategy,shinomegami,2013,0
strategy,shinomegami,2013,71
strategy,shinomegami,2013,144
strategy,shinomegami,2011,471
strategy,shinomegami,2009,2426
strategy,shinomegami,2013,445
strategy,shinomegami,2013,260
strategy,shinomegami,2013,178
strategy,shinomegami,2013,0
strategy,shinomegami,2014,76
strategy,shinomegami,2012,2545
strategy,shinomegami,2016,0
strategy,shinomegami,2014,424
strategy,shinomegami,2013,2
strategy,shinomegami,2016,57
strategy,shinomegami,2007,234
strategy,shinomegami,2013,50
strategy,shinomegami,1999,0
strategy,shinomegami,2003,0
strategy,shinomegami,2013,0
strategy,shinomegami,2010,0
strategy,shinomegami,2013,73
strategy,shinomegami,2010,0
strategy,shinomegami,2012,0
strategy,shinomegami,2013,0
strategy,shinomegami,2013,53533
strategy,shinomegami,2015,398
strategy,shinomegami,2013,0
strategy,shinomegami,2013,294
strategy,shinomegami,2013,162
strategy,shinomegami,2013,99
strategy,shinomegami,2013,279
strategy,shinomegami,2007,0
strategy,shinomegami,2011,268
strategy,shinomegami,2006,0
strategy,shinomegami,2013,148
strategy,shinomegami,2014,170
strategy,shinomegami,2013,874
strategy,shinomegami,2007,0
strategy,shinomegami,2008,0
strategy,shinomegami,2012,71
strategy,shinomegami,2013,498
strategy,shinomegami,2014,0
strategy,shinomegami,2002,2434
strategy,shinomegami,2012,223
strategy,shinomegami,2015,152
strategy,shinomegami,2004,0
strategy,shinomegami,2010,0
strategy,shinomegami,2014,1426
strategy,shinomegami,2014,304
strategy,shinomegami,2013,0
strategy,shinomegami,2014,112
strategy,shinomegami,2001,2
strategy,shinomegami,2014,249
strategy,shinomegami,2015,137
strategy,shinomegami,2014,79
strategy,shinomegami,2014,342
strategy,shinomegami,2014,106
strategy,shinomegami,2001,0
strategy,shinomegami,2003,0
strategy,shinomegami,2013,2313
strategy,shinomegami,2007,1655
strategy,shinomegami,2014,0
strategy,shinomegami,2011,0
strategy,shinomegami,2009,64287
strategy,shinomegami,2014,71
strategy,shinomegami,2014,56
strategy,shinomegami,2014,211
strategy,shinomegami,2010,0
strategy,shinomegami,2014,0
strategy,shinomegami,2005,0
strategy,shinomegami,2003,0
strategy,shinomegami,2014,142
strategy,shinomegami,2011,0
strategy,shinomegami,2014,493
strategy,shinomegami,2014,122
strategy,shinomegami,2015,283
strategy,shinomegami,2014,60928
strategy,shinomegami,2014,1
strategy,shinomegami,2014,83
strategy,shinomegami,2010,0
strategy,shinomegami,2013,67641
strategy,shinomegami,2014,302
strategy,shinomegami,2015,0
strategy,shinomegami,2014,2451
strategy,shinomegami,2014,259
strategy,shinomegami,2004,52
strategy,shinomegami,2013,557
strategy,shinomegami,2014,0
strategy,shinomegami,2008,0
strategy,shinomegami,2014,1274
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2013,101
strategy,shinomegami,2007,0
strategy,shinomegami,2004,76
strategy,shinomegami,2005,0
strategy,shinomegami,2007,66972
strategy,shinomegami,2011,186
strategy,shinomegami,2014,0
strategy,shinomegami,2003,732
strategy,shinomegami,2003,2
strategy,shinomegami,2002,0
strategy,shinomegami,2002,0
strategy,shinomegami,2006,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,2149
strategy,shinomegami,2015,2
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2011,1345
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,933
strategy,shinomegami,2014,0
strategy,shinomegami,2014,109
strategy,shinomegami,2014,109
strategy,shinomegami,2014,0
strategy,shinomegami,2017,0
strategy,shinomegami,2014,278
strategy,shinomegami,2008,0
strategy,shinomegami,2011,0
strategy,shinomegami,2014,2426
strategy,shinomegami,2008,107
strategy,shinomegami,2014,48380
strategy,shinomegami,2014,2043
strategy,shinomegami,2014,0
strategy,shinomegami,2009,0
strategy,shinomegami,2007,0
strategy,shinomegami,2010,0
strategy,shinomegami,2016,1
strategy,shinomegami,2012,130
strategy,shinomegami,2015,136
strategy,shinomegami,2014,0
strategy,shinomegami,2016,0
strategy,shinomegami,2010,1934
strategy,shinomegami,2014,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,197
strategy,shinomegami,2006,0
strategy,shinomegami,2016,0
strategy,shinomegami,2016,0
strategy,shinomegami,2014,137
strategy,shinomegami,2014,147
strategy,shinomegami,2014,136
strategy,shinomegami,2014,0
strategy,shinomegami,2006,0
strategy,shinomegami,2014,0
strategy,shinomegami,2014,811
strategy,shinomegami,2015,386
strategy,shinomegami,2014,229
strategy,shinomegami,2014,0
strategy,shinomegami,2014,2570
strategy,shinomegami,2015,2297
strategy,shinomegami,2014,167
strategy,shinomegami,2015,0
strategy,shinomegami,2015,0
strategy,shinomegami,2017,0
strategy,shinomegami,2015,0
strategy,shinomegami,2015,0
strategy,shinomegami,2015,154
strategy,shinomegami,2015,0
strategy,shinomegami,2015,0
strategy,shinomegami,2008,249
strategy,shinomegami,2015,0
rpg,shinomegami,2006,0
rpg,shinomegami,2004,0
rpg,shinomegami,2000,8392
rpg,shinomegami,2002,0
rpg,shinomegami,2003,530882
rpg,shinomegami,2004,1105
rpg,shinomegami,2006,1744
rpg,shinomegami,2008,0
rpg,shinomegami,2008,0
rpg,shinomegami,2008,0
rpg,shinomegami,2009,2
rpg,shinomegami,2009,0
rpg,shinomegami,2009,93
rpg,shinomegami,2009,66
rpg,shinomegami,2009,0
rpg,shinomegami,2007,0
rpg,shinomegami,2009,0
rpg,shinomegami,2010,0
rpg,shinomegami,2008,144
rpg,shinomegami,2010,0
rpg,shinomegami,2009,0
rpg,shinomegami,2010,0
rpg,shinomegami,2006,0
rpg,shinomegami,2001,0
rpg,shinomegami,2009,831
rpg,shinomegami,2010,0
rpg,shinomegami,2009,0
rpg,shinomegami,2005,0
rpg,shinomegami,2010,182
rpg,shinomegami,2011,13732
rpg,shinomegami,2011,134
rpg,shinomegami,2011,366
rpg,shinomegami,2009,0
rpg,shinomegami,2007,0
rpg,shinomegami,2010,0
rpg,shinomegami,2011,0
rpg,shinomegami,2011,0
rpg,shinomegami,2011,988
rpg,shinomegami,2011,145
rpg,shinomegami,2010,0
rpg,shinomegami,2002,0
rpg,shinomegami,2011,151
rpg,shinomegami,2011,0
rpg,shinomegami,2011,496
rpg,shinomegami,2011,0
rpg,shinomegami,2011,136
rpg,shinomegami,2011,1088
rpg,shinomegami,2001,0
rpg,shinomegami,2003,0
rpg,shinomegami,2005,0
rpg,shinomegami,2006,0
rpg,shinomegami,2008,0
rpg,shinomegami,2009,0
rpg,shinomegami,2006,137
rpg,shinomegami,2006,0
rpg,shinomegami,2005,0
rpg,shinomegami,2004,0
rpg,shinomegami,2012,878
rpg,shinomegami,2007,0
rpg,shinomegami,2016,0
rpg,shinomegami,2009,0
rpg,shinomegami,2011,0
rpg,shinomegami,2012,145
rpg,shinomegami,2012,300
rpg,shinomegami,2012,677
rpg,shinomegami,2008,1161
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,277
rpg,shinomegami,2012,0
rpg,shinomegami,2002,0
rpg,shinomegami,2011,76
rpg,shinomegami,2009,0
rpg,shinomegami,2011,1384
rpg,shinomegami,2012,3735
rpg,shinomegami,2011,109
rpg,shinomegami,2012,4403
rpg,shinomegami,2012,56
rpg,shinomegami,2012,56
rpg,shinomegami,2012,205
rpg,shinomegami,2011,2081
rpg,shinomegami,2007,2428
rpg,shinomegami,2004,696
rpg,shinomegami,2010,0
rpg,shinomegami,2010,2194
rpg,shinomegami,2013,56
rpg,shinomegami,2012,2520
rpg,shinomegami,2013,93
rpg,shinomegami,2011,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,2043
rpg,shinomegami,2012,1934
rpg,shinomegami,2013,0
rpg,shinomegami,2011,0
rpg,shinomegami,2013,1009
rpg,shinomegami,2011,0
rpg,shinomegami,2012,0
rpg,shinomegami,2014,0
rpg,shinomegami,2011,0
rpg,shinomegami,2012,0
rpg,shinomegami,2014,367
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2013,0
rpg,shinomegami,2012,472
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2014,0
rpg,shinomegami,2008,0
rpg,shinomegami,2013,1161
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2003,0
rpg,shinomegami,2013,32174
rpg,shinomegami,2016,1321
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2015,64278
rpg,shinomegami,2013,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2013,4690
rpg,shinomegami,2013,579
rpg,shinomegami,2008,0
rpg,shinomegami,2013,1744
rpg,shinomegami,2013,705
rpg,shinomegami,2013,6509
rpg,shinomegami,2013,136
rpg,shinomegami,2013,162
rpg,shinomegami,2013,662
rpg,shinomegami,2013,1336
rpg,shinomegami,2013,585
rpg,shinomegami,2013,190
rpg,shinomegami,1999,301
rpg,shinomegami,2013,228
rpg,shinomegami,2013,411
rpg,shinomegami,2013,76
rpg,shinomegami,2013,105
rpg,shinomegami,2013,2150
rpg,shinomegami,2013,136
rpg,shinomegami,2013,245
rpg,shinomegami,2014,402
rpg,shinomegami,2013,181
rpg,shinomegami,2013,0
rpg,shinomegami,2012,1287
rpg,shinomegami,2012,2425
rpg,shinomegami,2012,0
rpg,shinomegami,2001,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2014,76
rpg,shinomegami,2012,2545
rpg,shinomegami,2007,35
rpg,shinomegami,2013,176
rpg,shinomegami,2013,137
rpg,shinomegami,2013,0
rpg,shinomegami,1999,0
rpg,shinomegami,1999,76
rpg,shinomegami,2003,61
rpg,shinomegami,2003,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,0
rpg,shinomegami,2001,0
rpg,shinomegami,2012,0
rpg,shinomegami,2012,508
rpg,shinomegami,2012,0
rpg,shinomegami,2012,0
rpg,shinomegami,2013,162
rpg,shinomegami,2013,279
rpg,shinomegami,2006,0
rpg,shinomegami,2014,0
rpg,shinomegami,2013,1601
rpg,shinomegami,2013,63336
rpg,shinomegami,2012,2042
rpg,shinomegami,2013,160
rpg,shinomegami,2013,195
rpg,shinomegami,2014,170
rpg,shinomegami,2007,0
rpg,shinomegami,2008,0
rpg,shinomegami,2012,55
rpg,shinomegami,2012,71
rpg,shinomegami,2012,198
rpg,shinomegami,2013,2042
rpg,shinomegami,2015,746
rpg,shinomegami,2014,0
rpg,shinomegami,2014,2
rpg,shinomegami,2014,0
rpg,shinomegami,2013,0
rpg,shinomegami,2013,1349
rpg,shinomegami,2014,71
rpg,shinomegami,2015,152
rpg,shinomegami,2014,240
rpg,shinomegami,2014,64372
rpg,shinomegami,2013,1235
rpg,shinomegami,2013,136
rpg,shinomegami,2013,279
rpg,shinomegami,2014,1426
rpg,shinomegami,2014,0
rpg,shinomegami,2014,304
rpg,shinomegami,2014,0
rpg,shinomegami,2014,443
rpg,shinomegami,2014,79
rpg,shinomegami,2014,62
rpg,shinomegami,2014,249
rpg,shinomegami,2015,137
rpg,shinomegami,2016,14229
rpg,shinomegami,2009,0
rpg,shinomegami,2014,106
rpg,shinomegami,2014,342
rpg,shinomegami,2014,442
rpg,shinomegami,2015,0
rpg,shinomegami,2014,1030
rpg,shinomegami,2014,88
rpg,shinomegami,2014,239
rpg,shinomegami,2001,0
rpg,shinomegami,2003,0
rpg,shinomegami,2007,1655
rpg,shinomegami,2014,0
rpg,shinomegami,2012,0
rpg,shinomegami,2017,0
rpg,shinomegami,2016,0
rpg,shinomegami,2014,321
rpg,shinomegami,2012,596
rpg,shinomegami,2011,0
rpg,shinomegami,2014,493
rpg,shinomegami,2014,64580
rpg,shinomegami,2014,122
rpg,shinomegami,2014,0
rpg,shinomegami,1999,0
rpg,shinomegami,2015,0
rpg,shinomegami,2000,0
rpg,shinomegami,2014,0
rpg,shinomegami,2010,1
rpg,shinomegami,2005,185
rpg,shinomegami,2014,177
rpg,shinomegami,2014,1274
rpg,shinomegami,2014,185
rpg,shinomegami,2014,356
rpg,shinomegami,2007,65620
rpg,shinomegami,2007,0
rpg,shinomegami,2006,142
rpg,shinomegami,2004,0
rpg,shinomegami,2010,0
rpg,shinomegami,2009,392
rpg,shinomegami,2014,0
rpg,shinomegami,2007,66972
rpg,shinomegami,2015,210
rpg,shinomegami,2011,186
rpg,shinomegami,2014,0
rpg,shinomegami,2014,137
rpg,shinomegami,2014,0
rpg,shinomegami,2014,147
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,2149
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,519
rpg,shinomegami,2014,30
rpg,shinomegami,2014,109
rpg,shinomegami,2014,0
rpg,shinomegami,2017,0
rpg,shinomegami,2004,0
rpg,shinomegami,2014,95
rpg,shinomegami,2014,99
rpg,shinomegami,2014,0
rpg,shinomegami,2007,0
rpg,shinomegami,2010,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,147
rpg,shinomegami,2014,0
rpg,shinomegami,2015,136
rpg,shinomegami,2014,1934
rpg,shinomegami,2010,1934
rpg,shinomegami,2014,842
rpg,shinomegami,2014,324
rpg,shinomegami,2014,0
rpg,shinomegami,2015,45584
rpg,shinomegami,2009,0
rpg,shinomegami,2013,45
rpg,shinomegami,2014,192
rpg,shinomegami,2014,136
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2005,0
rpg,shinomegami,2014,1
rpg,shinomegami,2014,1
rpg,shinomegami,2014,362
rpg,shinomegami,2013,35
rpg,shinomegami,2014,555
rpg,shinomegami,2014,0
rpg,shinomegami,2014,0
rpg,shinomegami,2015,386
rpg,shinomegami,2012,0
rpg,shinomegami,2013,0
rpg,shinomegami,2015,2
rpg,shinomegami,2012,96
rpg,shinomegami,2015,54
rpg,shinomegami,2014,2570
rpg,shinomegami,2015,135
rpg,shinomegami,2015,220
rpg,shinomegami,2017,0
rpg,shinomegami,2017,0
rpg,shinomegami,2015,83
rpg,shinomegami,2015,2
rpg,shinomegami,2015,137
rpg,shinomegami,2015,15363
rpg,shinomegami,2015,154
rpg,shinomegami,2015,0
rpg,shinomegami,2015,0
rpg,shinomegami,2015,0
rpg,shinomegami,2015,135
rpg,shinomegami,2015,0
rpg,shinomegami,2003,0
2d,REBAS_AS_F-T,2007,0
2d,REBAS_AS_F-T,2009,4
2d,REBAS_AS_F-T,2009,1963
2d,REBAS_AS_F-T,2010,54
2d,REBAS_AS_F-T,2010,1694
2d,REBAS_AS_F-T,2010,1118
2d,REBAS_AS_F-T,1998,1
2d,REBAS_AS_F-T,1999,1
2d,REBAS_AS_F-T,2010,2621
2d,REBAS_AS_F-T,2010,1294
2d,REBAS_AS_F-T,2011,3519
2d,REBAS_AS_F-T,2011,457
2d,REBAS_AS_F-T,2011,1956
2d,REBAS_AS_F-T,2011,3314
2d,REBAS_AS_F-T,2011,3868
2d,REBAS_AS_F-T,2016,2601
2d,REBAS_AS_F-T,2011,15
2d,REBAS_AS_F-T,2011,1781
2d,REBAS_AS_F-T,2011,88
2d,REBAS_AS_F-T,2011,80
2d,REBAS_AS_F-T,2011,3073
2d,REBAS_AS_F-T,2011,99
2d,REBAS_AS_F-T,2012,22
2d,REBAS_AS_F-T,2012,1097
2d,REBAS_AS_F-T,2012,713
2d,REBAS_AS_F-T,2012,3148
2d,REBAS_AS_F-T,2012,2090
2d,REBAS_AS_F-T,2012,30863
2d,REBAS_AS_F-T,2012,820
2d,REBAS_AS_F-T,2011,1096
2d,REBAS_AS_F-T,2012,2681
2d,REBAS_AS_F-T,2010,0
2d,REBAS_AS_F-T,2012,0
2d,REBAS_AS_F-T,2012,183
2d,REBAS_AS_F-T,2012,80
2d,REBAS_AS_F-T,2012,123
2d,REBAS_AS_F-T,2012,1080
2d,REBAS_AS_F-T,2012,1042
2d,REBAS_AS_F-T,2012,7161
2d,REBAS_AS_F-T,2012,2394
2d,REBAS_AS_F-T,2012,1692
2d,REBAS_AS_F-T,2013,3262
2d,REBAS_AS_F-T,2013,2283
2d,REBAS_AS_F-T,2013,849
2d,REBAS_AS_F-T,2011,7
2d,REBAS_AS_F-T,2012,0
2d,REBAS_AS_F-T,2010,0
2d,REBAS_AS_F-T,2012,0
2d,REBAS_AS_F-T,2013,0
2d,REBAS_AS_F-T,2013,0
2d,REBAS_AS_F-T,2015,5930
2d,REBAS_AS_F-T,2013,0
2d,REBAS_AS_F-T,2012,0
2d,REBAS_AS_F-T,2013,3071
2d,REBAS_AS_F-T,2013,3195
2d,REBAS_AS_F-T,2013,1999
2d,REBAS_AS_F-T,2013,4688
2d,REBAS_AS_F-T,2013,2319
2d,REBAS_AS_F-T,2013,2016
2d,REBAS_AS_F-T,2013,1062
2d,REBAS_AS_F-T,2013,6926
2d,REBAS_AS_F-T,2013,1
2d,REBAS_AS_F-T,2013,365
2d,REBAS_AS_F-T,2013,0
2d,REBAS_AS_F-T,2013,1042
2d,REBAS_AS_F-T,2013,1
2d,REBAS_AS_F-T,2013,2641
2d,REBAS_AS_F-T,2013,30944
2d,REBAS_AS_F-T,2013,4318
2d,REBAS_AS_F-T,2011,3235
2d,REBAS_AS_F-T,2013,8062
2d,REBAS_AS_F-T,2013,1245
2d,REBAS_AS_F-T,2013,4556
2d,REBAS_AS_F-T,2013,115
2d,REBAS_AS_F-T,2012,1023
2d,REBAS_AS_F-T,2013,1004
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2013,2413
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2012,2305
2d,REBAS_AS_F-T,2015,1878
2d,REBAS_AS_F-T,2013,1561
2d,REBAS_AS_F-T,2013,367
2d,REBAS_AS_F-T,2015,507
2d,REBAS_AS_F-T,2014,208
2d,REBAS_AS_F-T,2016,7943
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,3904
2d,REBAS_AS_F-T,2014,2345
2d,REBAS_AS_F-T,2014,1577
2d,REBAS_AS_F-T,2014,1264
2d,REBAS_AS_F-T,2014,4472
2d,REBAS_AS_F-T,2006,107
2d,REBAS_AS_F-T,2014,1676
2d,REBAS_AS_F-T,2014,3039
2d,REBAS_AS_F-T,2014,3852
2d,REBAS_AS_F-T,2014,5974
2d,REBAS_AS_F-T,2014,7417
2d,REBAS_AS_F-T,2014,2521
2d,REBAS_AS_F-T,2014,3327
2d,REBAS_AS_F-T,2014,1060
2d,REBAS_AS_F-T,2014,4466
2d,REBAS_AS_F-T,2014,6398
2d,REBAS_AS_F-T,2014,975
2d,REBAS_AS_F-T,2014,122
2d,REBAS_AS_F-T,2014,5297
2d,REBAS_AS_F-T,2014,716
2d,REBAS_AS_F-T,2014,4003
2d,REBAS_AS_F-T,2014,1046
2d,REBAS_AS_F-T,2014,129
2d,REBAS_AS_F-T,2013,6091
2d,REBAS_AS_F-T,2012,858
2d,REBAS_AS_F-T,2012,2631
2d,REBAS_AS_F-T,2013,966
2d,REBAS_AS_F-T,2013,2484
2d,REBAS_AS_F-T,2014,2311
2d,REBAS_AS_F-T,2013,988
2d,REBAS_AS_F-T,2014,2076
2d,REBAS_AS_F-T,2013,4138
2d,REBAS_AS_F-T,2013,1461
2d,REBAS_AS_F-T,2014,1097
2d,REBAS_AS_F-T,2015,4954
2d,REBAS_AS_F-T,2014,1604
2d,REBAS_AS_F-T,2014,3485
2d,REBAS_AS_F-T,2014,7375
2d,REBAS_AS_F-T,2015,1413
2d,REBAS_AS_F-T,2014,56
2d,REBAS_AS_F-T,2014,2077
2d,REBAS_AS_F-T,2016,2524
2d,REBAS_AS_F-T,2014,3745
2d,REBAS_AS_F-T,2014,2597
2d,REBAS_AS_F-T,2016,0
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,4693
2d,REBAS_AS_F-T,2015,2585
2d,REBAS_AS_F-T,2015,1689
2d,REBAS_AS_F-T,2014,10
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,581
2d,REBAS_AS_F-T,2014,869
2d,REBAS_AS_F-T,2016,3535
2d,REBAS_AS_F-T,2015,6160
2d,REBAS_AS_F-T,2015,863
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,964
2d,REBAS_AS_F-T,2014,3449
2d,REBAS_AS_F-T,2014,1529
2d,REBAS_AS_F-T,2015,4720
2d,REBAS_AS_F-T,2013,2031
2d,REBAS_AS_F-T,2015,4358
2d,REBAS_AS_F-T,2015,753
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,1965
2d,REBAS_AS_F-T,2014,624
2d,REBAS_AS_F-T,2014,1534
2d,REBAS_AS_F-T,2014,1187
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2014,104
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,6449
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,985
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2014,2276
2d,REBAS_AS_F-T,2015,3213
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2014,981
2d,REBAS_AS_F-T,2012,0
2d,REBAS_AS_F-T,2015,3658
2d,REBAS_AS_F-T,2015,1850
2d,REBAS_AS_F-T,2015,4855
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,31303
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2015,1650
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,360
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,11
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2016,859
2d,REBAS_AS_F-T,2015,1098
2d,REBAS_AS_F-T,2015,1812
2d,REBAS_AS_F-T,2015,467
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,31136
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2014,0
2d,REBAS_AS_F-T,2015,833
2d,REBAS_AS_F-T,2016,11958
2d,REBAS_AS_F-T,2012,6622
2d,REBAS_AS_F-T,2015,42
2d,REBAS_AS_F-T,2015,4911
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,8299
2d,REBAS_AS_F-T,2016,7613
2d,REBAS_AS_F-T,2014,701
2d,REBAS_AS_F-T,2015,844
2d,REBAS_AS_F-T,2016,2010
2d,REBAS_AS_F-T,2011,0
2d,REBAS_AS_F-T,2014,1006
2d,REBAS_AS_F-T,2015,922
2d,REBAS_AS_F-T,2015,9163
2d,REBAS_AS_F-T,2007,0
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,1788
2d,REBAS_AS_F-T,2017,697
2d,REBAS_AS_F-T,2015,6149
2d,REBAS_AS_F-T,2015,1572
2d,REBAS_AS_F-T,2015,2381
2d,REBAS_AS_F-T,2015,1894
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,1514
2d,REBAS_AS_F-T,2016,0
2d,REBAS_AS_F-T,2016,1410
2d,REBAS_AS_F-T,2015,2629
2d,REBAS_AS_F-T,2016,0
2d,REBAS_AS_F-T,2016,626
2d,REBAS_AS_F-T,2015,1
2d,REBAS_AS_F-T,2015,752
2d,REBAS_AS_F-T,2015,1318
2d,REBAS_AS_F-T,2015,3656
2d,REBAS_AS_F-T,2015,1462
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2015,0
2d,REBAS_AS_F-T,2016,0
